,ID_CLIENTE,SAFRA_REF,INADIMPLENTE
214,6969348581033924947,2021-07,4.4349068e-05
215,6969348581033924947,2021-07,5.555177e-05
216,798425422240919854,2021-07,5.520908e-05
217,1454789421854453615,2021-07,9.727584e-05
218,6352592240901579272,2021-07,0.0005315008
219,6941381638534728190,2021-07,4.2088413e-05
220,6091519986999196884,2021-07,1.7329925e-05
221,7930925883736021864,2021-07,0.0002452516
222,324916756972236008,2021-07,1.8757239e-05
223,8090492548102964782,2021-07,0.0021196937
224,7269781193318890653,2021-07,1.8843872e-05
225,1366416810235233769,2021-07,2.0156433e-05
226,8828303152301461681,2021-07,0.00010289272
227,8826489829259520138,2021-07,6.895152e-05
228,7451017400765373278,2021-07,0.00010690274
229,3408536439470975134,2021-07,2.677209e-05
230,6964108750473070287,2021-07,5.6887948e-05
231,7707459425750676368,2021-07,0.0010262693
232,9184785003280841216,2021-07,4.4265576e-05
233,6145308913889808258,2021-07,0.9995436
234,7696655736121386405,2021-07,0.00013054592
235,1308019675417057675,2021-07,0.0009997574
236,4919908458022265747,2021-07,3.5065263e-05
237,5409960473983330744,2021-07,2.38723e-06
238,968199235777440720,2021-07,1.816457e-05
239,1033361676287635885,2021-07,0.0016026497
240,3140918607946425426,2021-07,0.0004187779
241,4850722092974676955,2021-07,0.00024359908
242,1276604410881911401,2021-07,0.0011535068
243,3750579377644235511,2021-07,0.6580327
244,7325545718770538459,2021-07,1.1706315e-05
245,7930925883736021864,2021-07,2.245842e-06
246,3997247264680905799,2021-07,8.364055e-06
247,2678966409665050034,2021-07,0.00037087136
248,8764962131207592182,2021-07,0.00029533615
249,5574997762710520717,2021-07,0.0011888422
250,8548612698724688238,2021-07,1.0323022e-06
251,8939476669690489534,2021-07,0.0013564302
252,968199235777440720,2021-07,2.7699827e-05
253,4863405965754103821,2021-07,0.0030059002
254,2290083177086946553,2021-07,7.497983e-06
255,4641659186059167709,2021-07,0.0001669924
256,93982185886107798,2021-07,0.00016409422
257,5301988619224057921,2021-07,0.36087665
258,6916556752218696485,2021-07,2.3817813e-06
259,2022367282554149730,2021-07,1.0604922e-05
260,5176940320835464459,2021-07,0.00025421867
261,3536704882799524586,2021-07,0.0007626623
262,5810778736737569699,2021-07,1.1617985e-05
263,1088268935649917461,2021-07,0.00011758841
264,696014079855281037,2021-07,9.317444e-05
265,4679462479444735708,2021-07,3.2959404e-05
266,652740132671309295,2021-07,0.00011509634
267,8213533889694327948,2021-07,2.6802772e-05
268,4740535838297269949,2021-07,4.4594217e-06
269,191536915328669008,2021-07,0.33159703
270,7120090169052575663,2021-07,0.0001690609
271,4045739494965095560,2021-07,0.0003853185
272,5761480994209806499,2021-07,8.478917e-06
273,7595945751692012281,2021-07,9.114002e-05
274,1192891347324061812,2021-07,6.146328e-05
275,1192891347324061812,2021-07,0.00011043222
276,8596605705893456305,2021-07,0.011099578
277,7910340581026492945,2021-07,7.487465e-06
278,7751080728852739823,2021-07,2.168569e-05
279,4724876423989598202,2021-07,0.0001553973
280,670573866376512619,2021-07,8.159562e-05
281,2678966409665050034,2021-07,0.0005463436
282,4769364850030443969,2021-07,0.0003042679
283,2397171153213063761,2021-07,0.00028177793
284,4414438591613884911,2021-07,0.00032674684
285,7637066986811047950,2021-07,0.0009139734
286,8529899700094903171,2021-07,0.0008203482
287,4675067298171588603,2021-07,0.0033862137
288,4347826483121154490,2021-07,8.064485e-05
289,8926565682509268383,2021-07,6.4163937e-06
290,1661240395903230676,2021-07,0.012043897
291,8926565682509268383,2021-07,3.2052616e-05
292,2983174282784691273,2021-07,4.040918e-05
293,2658946240987854807,2021-07,4.117136e-06
294,8173830874846355280,2021-07,2.8206305e-06
295,8901696535927078963,2021-07,4.467275e-06
296,5880041582322293710,2021-07,0.00010216941
297,8901696535927078963,2021-07,4.363841e-06
298,6909701795322574613,2021-07,0.032163695
299,7779268298304613772,2021-07,0.008570081
300,2407532237672094312,2021-07,0.010182823
301,2201150681962815877,2021-07,0.002822111
302,1276604410881911401,2021-07,0.0005386075
303,4527499691197377217,2021-07,6.785127e-05
304,5761480994209806499,2021-07,9.164882e-06
305,6643358471662528195,2021-07,5.885238e-05
306,5761480994209806499,2021-07,4.2876563e-06
307,968199235777440720,2021-07,1.10422925e-05
308,9184785003280841216,2021-07,3.5000983e-05
309,3571198145319411787,2021-07,0.003363347
310,1253437108265925705,2021-07,0.00010567002
311,1192891347324061812,2021-07,1.7508752e-05
312,7442192566700924647,2021-07,2.909257e-05
313,1357573192598249600,2021-07,0.004799429
314,93982185886107798,2021-07,0.00017361811
315,1276604410881911401,2021-07,0.0011860857
316,2819054834565698513,2021-07,0.00015481414
317,1276604410881911401,2021-07,0.0005386075
318,8909740532547211288,2021-07,8.544031e-05
319,7231408738455755015,2021-07,0.9942285
320,8909740532547211288,2021-07,1.1390527e-05
321,5029701292539093910,2021-07,0.0018251959
322,1953058402621337677,2021-07,6.1308856e-05
323,4008627434689715639,2021-07,0.018300643
324,5477523784812182605,2021-07,0.9939085
325,5477523784812182605,2021-07,0.97433823
326,8163895533020293251,2021-07,0.91087186
327,2308217045093677129,2021-07,0.0006149963
328,2382123267535341265,2021-07,0.021149097
329,6759864637454708017,2021-07,0.00035059315
330,8229446069655666941,2021-07,0.9617882
331,2530707686830644666,2021-07,0.0014105882
332,6030285068945261052,2021-07,6.383547e-05
333,2083323809219952960,2021-07,0.0006640314
334,4588313530969303734,2021-07,0.001111095
335,2408009918678280470,2021-07,8.837309e-05
336,622073912578471754,2021-07,0.014738575
337,465309249432033993,2021-07,0.00096652907
338,8662923640484889291,2021-07,0.00012980647
339,8919892162361650175,2021-07,0.009285483
340,1674864668198542837,2021-07,0.24367736
341,3668905663669864663,2021-07,0.00020500318
342,5864443060004179363,2021-07,0.0008896768
343,5958664040344043635,2021-07,0.00019336687
344,5856610998569876318,2021-07,7.8633355e-05
345,7171835894416689226,2021-07,0.0032369061
346,5897410907783139228,2021-07,1.22758875e-05
347,5726178124659661019,2021-07,1.578211e-05
348,8229446069655666941,2021-07,0.0027686502
349,499242942549937267,2021-07,0.0015512805
350,165658847908185334,2021-07,0.008023447
351,5893903674205161232,2021-07,2.0717154e-05
352,459290606780222306,2021-07,1.7803306e-05
353,7215093571368368138,2021-07,0.6974734
354,8409181491723988567,2021-07,0.0036604553
355,2302464746243069589,2021-07,2.8669552e-05
356,5795100045494475994,2021-07,0.0076489896
357,652740132671309295,2021-07,0.0014139323
358,6865071386683133124,2021-07,7.0139913e-06
359,4414438591613884911,2021-07,0.00061539415
360,6061850657256270336,2021-07,0.0011444391
361,2532435113844289043,2021-07,6.558842e-05
362,7485107528960607346,2021-07,3.4168537e-05
363,8529899700094903171,2021-07,3.3687746e-05
364,7182085930008391174,2021-07,0.00057752366
365,8716163053080758848,2021-07,3.9459055e-06
366,2455576782104041698,2021-07,0.000113707
367,2778852475840838977,2021-07,0.006897361
368,8248484932270772248,2021-07,4.3634096e-05
369,6964108750473070287,2021-07,0.00012426719
370,8733525963966339207,2021-07,0.9316622
371,9156666134024889730,2021-07,0.00058724626
372,3931892303497206092,2021-07,0.0003746829
373,7347715771145302549,2021-07,0.0008357617
374,8376902089871279815,2021-07,0.0041263467
375,3931892303497206092,2021-07,0.00037053457
376,8826489829259520138,2021-07,0.000112092384
377,1423952977138155129,2021-07,3.058577e-05
378,5176940320835464459,2021-07,0.00027190303
379,4045739494965095560,2021-07,0.00033501012
380,7289435138601868544,2021-07,1.9959756e-05
381,1477629972594346481,2021-07,0.00012753315
382,8173830874846355280,2021-07,4.4851613e-06
383,6242636379248496392,2021-07,6.58276e-05
384,2106875407768047316,2021-07,6.8374145e-05
385,8195468623809753777,2021-07,4.365789e-06
386,3095408468798675621,2021-07,5.4428496e-05
387,3960251564708868781,2021-07,0.012172503
388,4347826483121154490,2021-07,0.00018928702
389,2397171153213063761,2021-07,0.00019938721
390,6582676833651678345,2021-07,5.0682884e-05
391,209477776078372134,2021-07,0.0012042893
392,3355881107559250653,2021-07,5.4633542e-06
393,2943087245123311166,2021-07,4.6054825e-05
394,1366416810235233769,2021-07,8.926392e-05
395,8503092146854371576,2021-07,0.24699919
396,6337915293429442229,2021-07,0.0016777879
397,6545052034269841737,2021-07,0.00033908093
398,4588313530969303734,2021-07,4.5248147e-05
399,5687511145009775604,2021-07,0.98635894
400,5799279645678609726,2021-07,0.0040148385
401,4183921942053157552,2021-07,0.0002756631
402,1613152204777372951,2021-07,0.044940583
403,2900002014851776114,2021-07,0.010045866
404,7177785309735471560,2021-07,1.01554015e-05
405,4863405965754103821,2021-07,0.0025381867
406,6030285068945261052,2021-07,3.6743462e-05
407,4071158585850879204,2021-07,0.00047279784
408,4342146186255136598,2021-07,0.00107699
409,6582676833651678345,2021-07,9.754196e-05
410,2532435113844289043,2021-07,7.512897e-05
411,4566920105008626302,2021-07,5.631741e-05
412,7325545718770538459,2021-07,0.00058709824
413,1637960623843047520,2021-07,0.004962405
414,2455576782104041698,2021-07,0.0010107023
415,683445437387317282,2021-07,4.6311543e-05
416,2083323809219952960,2021-07,0.0006640314
417,683445437387317282,2021-07,8.356765e-05
418,7325545718770538459,2021-07,5.262372e-06
419,7590999900861381526,2021-07,5.1276525e-05
420,1977574645216036803,2021-07,0.68084556
421,3543162424793477785,2021-07,0.010463771
422,8724731934863284019,2021-07,0.00011022076
423,4740535838297269949,2021-07,4.0129053e-06
424,1741049493106216406,2021-07,0.4341918
425,903093877129717133,2021-07,0.00028583797
426,652740132671309295,2021-07,0.00050864497
427,3977861004707764824,2021-07,4.957076e-05
428,3027683745465216663,2021-07,0.0008648719
429,312543480920432545,2021-07,0.062608354
430,2128970218770090704,2021-07,0.0062286346
431,1683619849073499603,2021-07,0.00012437375
432,5078307295214858596,2021-07,0.0028246308
433,7403979270048469991,2021-07,0.046579346
434,5714540197488862003,2021-07,0.2942286
435,170089315547146305,2021-07,0.00011174841
436,6969348581033924947,2021-07,0.0027061945
437,8374461419511631785,2021-07,0.00022848425
438,5864443060004179363,2021-07,0.0072870287
439,7492389223353246125,2021-07,9.260445e-05
440,7141263195360679278,2021-07,0.44616354
441,7395696797140470088,2021-07,0.0059368266
442,2290083177086946553,2021-07,5.7988336e-06
443,717981637594591016,2021-07,0.0016438256
444,9089528044547831569,2021-07,0.47913316
445,4675067298171588603,2021-07,0.0012828936
446,9089528044547831569,2021-07,0.0001086052
447,271068078606473697,2021-07,2.2044687e-05
448,1182975716201409626,2021-07,0.0029480206
449,8926565682509268383,2021-07,7.739476e-06
450,5757271354816214865,2021-07,0.9538166
451,4347826483121154490,2021-07,8.935215e-05
452,1678680306005074426,2021-07,4.4286107e-06
453,1182975716201409626,2021-07,4.126234e-05
454,5880041582322293710,2021-07,0.00397643
455,2929243640075785940,2021-07,3.541399e-05
456,2983174282784691273,2021-07,0.09288151
457,7176848230239877915,2021-07,0.14151211
458,2554972344348383830,2021-07,2.5711333e-05
459,8623308321032624474,2021-07,0.7492184
460,5714540197488862003,2021-07,0.99094045
461,4593070249039532001,2021-07,0.00055293064
462,8185063234515056194,2021-07,2.4609291e-05
463,4820852183212661131,2021-07,0.19033146
464,5606267905834401873,2021-07,0.21222897
465,5897410907783139228,2021-07,7.0595574e-06
466,6367769402148499693,2021-07,9.658461e-06
467,5358243820364010940,2021-07,0.2491936
468,5082813456193598086,2021-07,0.0022707658
469,1002362614649347438,2021-07,0.00014512562
470,5726178124659661019,2021-07,0.0032893957
471,5726178124659661019,2021-07,0.00017723911
472,5726178124659661019,2021-07,2.0917067e-05
473,8512214463586144353,2021-07,0.03300985
474,6784879562354696650,2021-07,8.554352e-05
475,4635578010631860111,2021-07,0.06312682
476,5122095358293179297,2021-07,0.0033833715
477,835441927760881602,2021-07,0.08592994
478,6373947691253940364,2021-07,6.653469e-05
479,6394935036014530592,2021-07,1.17166555e-05
480,7818340804682162328,2021-07,4.3617914e-05
481,3118683330911759410,2021-07,0.015012893
482,1235244772550233980,2021-07,2.2393242e-05
483,2302464746243069589,2021-07,0.008369417
484,7787306805605072964,2021-07,0.271392
485,5761480994209806499,2021-07,9.164882e-06
486,8487807876567995441,2021-07,0.31383532
487,39547025441582855,2021-07,0.09319445
488,1366416810235233769,2021-07,2.2267388e-05
489,1366416810235233769,2021-07,0.065155484
490,3415156360538677905,2021-07,0.00046793942
491,2333404192508932057,2021-07,0.0026372846
492,5761480994209806499,2021-07,4.2876563e-06
493,3355881107559250653,2021-07,3.6957101e-06
494,3382624494518753363,2021-07,0.9657295
495,7751080728852739823,2021-07,0.017048363
496,3421433989501830226,2021-07,0.98717797
497,3258345688897172820,2021-07,0.0004735748
498,6122719618012473549,2021-07,6.206186e-05
499,175003104385133396,2021-07,0.008204617
500,5465001651966355821,2021-07,0.00017980019
501,5432443358006556295,2021-07,7.7235985e-05
502,4524147234488547993,2021-07,0.00034704394
503,5511113649464808344,2021-07,0.025995994
504,6759864637454708017,2021-07,0.00014304652
505,8596605705893456305,2021-07,0.0009875825
506,6204723742351094322,2021-07,0.025486635
507,1945147145527703963,2021-07,0.00015222537
508,1192891347324061812,2021-07,0.000107996
509,2943087245123311166,2021-07,0.004425898
510,5067621068959932809,2021-07,0.002179936
511,1477629972594346481,2021-07,0.0033455195
512,7231408738455755015,2021-07,0.9954882
513,6964108750473070287,2021-07,0.000117766154
514,4335865859049992260,2021-07,0.0018434208
515,410843023337872279,2021-07,1.15256835e-05
516,1579681122696922043,2021-07,0.00016254938
517,1210783884008131648,2021-07,5.1332195e-06
518,3408536439470975134,2021-07,5.6318804e-05
519,5465001651966355821,2021-07,0.00056085695
520,5606267905834401873,2021-07,0.00017864464
521,4874157215501489741,2021-07,4.5987545e-05
522,7628167057144760589,2021-07,0.00012622675
523,7949169060790541229,2021-07,0.00012148802
524,7442192566700924647,2021-07,0.01589479
525,1156053485989336481,2021-07,0.0017871087
526,5371387005775513675,2021-07,0.5780862
527,8603678028264007695,2021-07,8.53229e-05
528,5791518044186095039,2021-07,0.00017226035
529,4465150716052427320,2021-07,0.00011393113
530,459290606780222306,2021-07,1.1645772e-05
531,459290606780222306,2021-07,0.00025590538
532,4210463673385510745,2021-07,0.36816776
533,7719481195372677540,2021-07,0.002300906
534,324916756972236008,2021-07,0.00465734
535,7710364735942975505,2021-07,0.00060326623
536,2382123267535341265,2021-07,0.24260136
537,5371387005775513675,2021-07,0.51346195
538,963687627963462983,2021-07,0.001033524
539,7908414709866823255,2021-07,0.00046807592
540,1156053485989336481,2021-07,0.9973598
541,1467843186411742274,2021-07,0.95759314
542,5440313607363845188,2021-07,0.0002485697
543,2808145376905474927,2021-07,0.113834955
544,5048392903148444335,2021-07,0.000117194264
545,324916756972236008,2021-07,8.544658e-05
546,8409181491723988567,2021-07,0.020183852
547,1617695035450525647,2021-07,3.8311796e-06
548,510795635145114083,2021-07,9.654063e-05
549,3156852928909455203,2021-07,1.0739787e-05
550,7816319470107777265,2021-07,0.0024790484
551,7930925883736021864,2021-07,3.1301902e-06
552,4724876423989598202,2021-07,2.401547e-05
553,3355881107559250653,2021-07,1.2603977e-05
554,3355881107559250653,2021-07,8.914326e-06
555,6817075905797098547,2021-07,0.0018728345
556,5462970244186515758,2021-07,5.9321857e-05
557,8196449005061156808,2021-07,2.1048392e-05
558,2214132103234633622,2021-07,3.4057346e-05
559,5854364934896993687,2021-07,3.057317e-05
560,5757271354816214865,2021-07,0.9338728
561,2006188298374001315,2021-07,0.000107617074
562,510795635145114083,2021-07,0.00011126313
563,8826489829259520138,2021-07,5.6965087e-05
564,4714214581184951490,2021-07,2.7887272e-05
565,6824842959463625344,2021-07,0.1519817
566,8374461419511631785,2021-07,0.00019157812
567,3283662016127058429,2021-07,0.0025235298
568,2493688222671282470,2021-07,0.00042803294
569,1778014915038250584,2021-07,0.0029044694
570,6969348581033924947,2021-07,0.00024769083
571,510795635145114083,2021-07,0.00012713598
572,6759864637454708017,2021-07,7.771258e-05
573,4489904752023469353,2021-07,0.005069095
574,1357573192598249600,2021-07,0.014352759
575,2694466161223698243,2021-07,0.16300842
576,2929243640075785940,2021-07,5.600765e-06
577,8570963260597299378,2021-07,7.285003e-05
578,2929243640075785940,2021-07,2.0224847e-05
579,8067924767167570288,2021-07,0.00036331828
580,717981637594591016,2021-07,0.0002694288
581,7710364735942975505,2021-07,6.7478315e-05
582,8163895533020293251,2021-07,0.18098858
583,1118514612547157551,2021-07,0.00092861627
584,6020593949794792044,2021-07,0.0045421817
585,2408009918678280470,2021-07,7.61109e-05
586,2951563549197799278,2021-07,8.6753935e-06
587,2530707686830644666,2021-07,0.008959132
588,2408009918678280470,2021-07,7.9403e-05
589,6545052034269841737,2021-07,2.4769959e-06
590,7908414709866823255,2021-07,0.0005907777
591,2128970218770090704,2021-07,3.287766e-05
592,4740535838297269949,2021-07,4.865044e-06
593,5198904647759787695,2021-07,0.0007952111
594,4347826483121154490,2021-07,6.719469e-05
595,8716163053080758848,2021-07,1.2058135e-05
596,3285246914299291124,2021-07,0.00022089196
597,3698481516392183789,2021-07,0.00027926976
598,7485107528960607346,2021-07,0.017035909
599,6582676833651678345,2021-07,9.754196e-05
600,7692335720341018458,2021-07,0.00022975806
601,8529899700094903171,2021-07,7.407278e-05
602,6987942592445950913,2021-07,7.5579865e-06
603,5176940320835464459,2021-07,0.0008676196
604,6091519986999196884,2021-07,2.5466694e-05
605,3263212305228307743,2021-07,1.6547101e-05
606,3275327267689584006,2021-07,0.0004751821
607,8013668117699219722,2021-07,0.0015319102
608,7403979270048469991,2021-07,0.00021461192
609,1308019675417057675,2021-07,0.0014984444
610,4347826483121154490,2021-07,3.5131972e-05
611,8724731934863284019,2021-07,9.478574e-05
612,3571198145319411787,2021-07,0.0038502465
613,8512214463586144353,2021-07,7.5805733e-06
614,5726178124659661019,2021-07,2.556527e-05
615,5726178124659661019,2021-07,8.894269e-06
616,5726178124659661019,2021-07,1.2664026e-05
617,3555655653190753786,2021-07,0.0034920387
618,6964108750473070287,2021-07,0.00026495205
619,5511113649464808344,2021-07,0.18315752
620,3386019519917828299,2021-07,0.00023074684
621,7665801401860589626,2021-07,0.00040973735
622,6367769402148499693,2021-07,6.298048e-06
623,1430896989654626045,2021-07,0.002288795
